nodes,area,angles,perimeter,avg_density,avg_entropy,cell_type_diversity,max_distance,min_distance,avg_distance,std_distance,density_dispersion,triangle_inequality_ratio,aspect_ratio
"[0, 1, 3]",313.0,"[2.3424301773172926, 0.12410971616070716, 0.6750527601117939]",155.71097870074112,84.050215563972,0.0,1,76.15773105863909,13.152946437965904,51.90365956691371,33.91187381055332,0.6131125963812913,0.9573176874093329,5.7901650719727895
"[0, 1, 10]",564.0,"[1.5123523219674153, 0.1530191736597925, 1.4762211579625855]",185.20509903475113,74.21005198161387,0.0,1,86.14522621712709,13.152946437965904,61.73503301158371,42.07348985510954,0.4658257411483169,0.8696278701642016,6.549500267747566
"[1, 2, 3]",971.5,"[1.6145152348659442, 0.5676630429662293, 0.9594143757576197]",156.5596972712985,93.88419887358555,0.0,1,66.40030120413611,35.73513677041127,52.186565757099494,15.454563459376477,0.4986274399541151,0.73647677447476,1.8581236062069761
"[1, 2, 10]",1527.0,"[1.2647450848263762, 0.40785913662615836, 1.4689884321372586]",211.26906800909612,84.04403529122742,0.0,1,89.62700485902673,35.73513677041127,70.42302266969871,30.09811982657145,0.3802362090463275,0.7368093119931236,2.508091837869723
"[2, 3, 4]",3319.0,"[1.610847209133925, 0.4125695439818888, 1.1181759004739793]",312.11429701991756,106.59088875383885,0.0,1,135.6244815658294,54.42425929675111,104.03809900663919,43.49840149507928,0.2988000248933705,0.7684550024423964,2.491985804093903
"[2, 4, 7]",4950.5,"[1.016356713663677, 1.4460062794477393, 0.6792296604783765]",337.7016714811232,91.77849885425654,0.0,1,135.6244815658294,85.86617494683223,112.56722382704106,25.07848041268161,0.06751664911973647,0.6711518584689352,1.579486702998092
"[2, 7, 8]",3710.5,"[0.966128087154835, 1.4505066877659993, 0.724957878668959]",290.1334979897896,88.40066232158615,0.0,1,116.21101496846155,77.62087348130012,96.71116599659653,19.298330429550692,0.11683382428790835,0.6681770691728834,1.497161907054013
"[2, 8, 10]",3330.5,"[1.0540624992222165, 1.2059686065016257, 0.881561547865951]",265.48362681184983,93.37288863881035,0.0,1,96.30160954002794,79.55501241279521,88.4945422706166,8.430538682140737,0.19686530246183312,0.5692189459196586,1.210503356348409
"[3, 4, 5]",1860.0,"[2.471025963145493, 0.48290820851588784, 0.18765848192841192]",334.4617961790378,105.47242683640054,0.0,1,163.35544068074378,49.04079934095692,111.48726539301259,57.886824777162985,0.3116627519959792,0.9547011869022745,3.331010972007461
"[3, 5, 29]",1950.0,"[2.8015885486830556, 0.2369496385820062, 0.10305446632473145]",467.0221192350409,111.59365626373886,0.0,1,232.07757323791543,71.58910531638176,155.67403974501363,80.5195008938944,0.26579841363374,0.9877972363774508,3.2418001623608648
"[3, 29, 30]",1679.0,"[2.8915015971214375, 0.2000180328929423, 0.05007302357541386]",579.625999823104,121.95324900579452,0.0,1,289.0847626562147,58.463663928973865,193.20866660770136,120.12333962020523,0.1564055164790118,0.994987029982811,4.944691167618523
"[4, 5, 6]",1102.5,"[1.008333671583013, 0.993863381777436, 1.1393956002293444]",151.6890030876885,94.88520955248778,0.0,1,53.150729063673246,49.04079934095692,50.5630010292295,2.2526407563580646,0.1539010214204378,0.5393917195131673,1.0838063363148298
