nodes,area,angles,perimeter,avg_density,avg_entropy,cell_type_diversity,max_distance,min_distance,avg_distance,std_distance,density_dispersion,triangle_inequality_ratio,aspect_ratio
"[0, 16, 17]",264.5,"[0.6930373345867467, 1.7429871413178357, 0.705568177685211]",81.8135307617939,31.047048378365584,0.5671776958112038,2,35.4682957019364,23.0,27.271176920597966,7.101011480639017,0.2683522775740288,0.7653061993563541,1.5420998131276695
"[0, 16, 1334]",405.5,"[1.2819433982763946, 1.186469123444443, 0.6731801318689556]",95.99625822747403,28.356393132447693,0.5179415692382197,2,36.6742416417845,23.853720883753127,31.998752742491344,7.079529248993495,0.35830146570794935,0.6182231109559341,1.5374641893610603
"[0, 17, 1393]",471.5,"[1.522054475484965, 0.5220978931448464, 1.0974402849599816]",110.11392272867168,42.840920615447935,0.6615213165683826,2,46.06517122512408,23.0,36.70464090955723,12.13070498984653,0.3478078869829895,0.7192204398015872,2.002833531527134
"[0, 1333, 1334]",226.5,"[1.1983081054527942, 1.6237269726810306, 0.3195575754559684]",88.36276502131248,28.487189984874885,0.5934075192403543,2,39.319206502675,12.36931687685298,29.454255007104162,14.854975360623099,0.3534839390602998,0.8017200972016123,3.17876944168631
"[0, 1333, 1387]",707.5,"[1.4200062260050235, 0.905607851280874, 0.8159785763038958]",125.1262332572201,32.58999958407841,0.6742695098049012,2,49.4064773081425,36.40054944640259,41.70874441907336,6.824291793045243,0.24854484633913704,0.652491238103949,1.357300317152912
"[0, 1387, 1389]",1143.5,"[0.9979795907598652, 0.972472414252043, 1.171140648577885]",154.7376128294286,39.58183826788053,0.46209812037329684,1,55.08175741568164,49.4064773081425,51.5792042764762,3.0624384578810626,0.14117156349200194,0.5527197291819486,1.114869151106303
"[0, 1389, 1393]",1154.5,"[0.7740520435789661, 0.8672206976831377, 1.5003199123276894]",162.04886304890772,47.96945378978524,0.46209812037329684,1,65.73431371817918,46.06517122512408,54.01628768296924,10.361515208986491,0.20469890723232145,0.6824961978740949,1.4269851163025198
"[1, 1388, 1391]",222.0,"[0.3830071533933822, 1.4475502866036365, 1.3110352135927745]",82.09614753450177,43.382517601322085,0.36622400404114835,1,34.92849839314596,13.152946437965904,27.365382511500588,12.316808028011424,0.2911029219798931,0.7405181099543338,2.655564557940041
"[1, 1388, 1392]",267.0,"[0.9932372077828824, 1.5988788298993357, 0.5494766159075749]",82.45134832064952,35.16982249501271,0.3361286356245554,1,34.92849839314596,18.24828759089466,27.483782773549837,8.483072950557935,0.20852876052037328,0.7349832437749342,1.9140699213099983
"[1, 1389, 1390]",183.5,"[1.9184729994521093, 0.9635533914005848, 0.25956626273709893]",86.84641175961967,39.0842302794808,0.0,1,40.45985664828782,11.04536101718726,28.948803919873225,15.714646907045012,0.19184853092620552,0.8722324076702952,3.6630633064260913
"[1, 1389, 1392]",494.0,"[0.5657305494134326, 0.703795391833694, 1.8720667123426669]",116.76937567237468,35.604300479164266,0.13670543942946967,1,52.15361924162119,29.27456233660889,38.923125224124895,11.852657262430196,0.22710334261474946,0.8071347009225598,1.7815336961127244
"[1, 1390, 1391]",200.0,"[0.19855610091492723, 0.6519960500753953, 2.291040502599471]",103.73265943082039,42.7345749384533,0.16680080784606263,1,50.11985634456667,13.152946437965904,34.5775531436068,19.172616615933556,0.29623543543947184,0.9348486454612809,3.8105421154834174
"[2, 1325, 1326]",204.0,"[0.9463859771682558, 1.738328789920738, 0.45687788650079975]",76.11233767674787,26.39362518446211,0.5983441839082527,2,33.52610922848042,15.0,25.370779225582623,9.459669245281145,0.18281267279264427,0.7872523689015334,2.2350739485653617
"[2, 1325, 1392]",312.0,"[0.5412691177381997, 1.1664849234974617, 1.4338386123541318]",88.43918719291324,29.181185587599597,0.584862553715621,2,36.12478373637688,18.788294228055936,29.47972906430441,9.349778684161906,0.1423184628423547,0.690532269308775,1.9227282316258885
"[2, 1326, 1327]",224.5,"[1.58861181366475, 1.024502220475505, 0.5284786194495386]",76.1450738275051,24.724246543507462,0.5375089568541581,2,32.28002478313795,16.278820596099706,25.381691275835035,8.225242973146734,0.260946799918435,0.7358939631069015,1.9829461595560565
"[2, 1327, 1329]",184.5,"[2.1262225993336994, 0.7328151017865064, 0.2825549524695874]",86.73364883021165,24.508084853885546,0.5240273266615264,2,41.0,13.45362404707371,28.911216276737218,14.078791144824452,0.2674309397542341,0.8964952731459161,3.047505999613382
"[2, 1329, 1330]",287.0,"[2.191045812777718, 0.6826364183887355, 0.2679104224233394]",111.09132182279467,29.910745783496257,0.569397908247068,2,52.88667128870941,17.204650534085253,37.03044060759822,18.169196531787286,0.23067648576212643,0.9086330869341517,3.0739753291665055
"[2, 1330, 1388]",353.0,"[0.2064494665405731, 0.6817104418655874, 2.2534327451836322]",135.2142824434544,37.042340339440976,0.6321156650126841,2,65.12296062065974,17.204650534085253,45.07142748115147,24.89677965554895,0.16194636460755862,0.9291158866329277,3.7851952000792113
"[2, 1388, 1392]",141.0,"[1.1156955182267019, 0.9658050665645335, 1.0600920687985576]",54.241232353035855,35.5913509443709,0.5566497150105495,1,18.788294228055936,17.204650534085253,18.080410784345286,0.8050582612433645,0.195832736220181,0.5299502727199306,1.0920474200178156
"[3, 6, 18]",156.0,"[1.0969449903001363, 1.2261490111768705, 0.8184986521127866]",57.85246537018172,21.01277647695467,0.0,1,21.2602916254693,16.492422502470642,19.284155123393905,2.4863712042494344,0.03689495147939655,0.5810065227005383,1.289094529459478
"[3, 6, 1385]",122.0,"[0.929923332844371, 1.4768117381390145, 0.734857582606408]",52.695355457369345,20.342035898178835,0.0,1,21.2602916254693,14.317821063276352,17.56511848578978,3.492838225605245,0.01969861822511424,0.6763241117994655,1.4848831768124011
"[3, 18, 1378]",204.0,"[1.0354382438957448, 0.9133263943954252, 1.1928280152986233]",65.54092835249523,23.594536394947927,0.0,1,23.600847442411894,20.09975124224178,21.84697611749841,1.7505575632298365,0.17891617211914856,0.5627277518374486,1.174186046283607
"[3, 1341, 1378]",237.0,"[0.6868590284982253, 0.6962975264923053, 1.7584360985992629]",77.76890033359334,28.513020079918125,0.0,1,33.83784863137726,21.840329667841555,25.922966777864445,6.855632002274069,0.28368428235594817,0.7702489997449875,1.5493286569387852
"[3, 1341, 1385]",185.0,"[0.5789790584758924, 0.7840486365513948, 1.778564958562506]",69.81842053302614,25.676574497751087,0.0,1,30.610455730027933,17.11724276862369,23.272806844342046,6.823832675184734,0.37055851230475123,0.7807203430178343,1.788281918051523
"[4, 5, 1339]",139.0,"[1.092863975206694, 1.1754944819097146, 0.8732341964733847]",54.22254502781411,21.30050088057862,0.0,1,19.4164878389476,16.1245154965971,18.074181675938036,1.7279858557808556,0.03058736439131235,0.5578479554173231,1.2041594578792296
"[4, 5, 1384]",177.0,"[0.9103401271587406, 0.940992991374478, 1.2902595350565746]",61.47694656118827,20.22432062592739,0.0,1,23.08679276123039,18.97366596101028,20.49231552039609,2.257765913198346,0.07055739571418397,0.6013727603575196,1.2167808165629317
"[4, 7, 1339]",263.0,"[0.5909403154255973, 1.5536877300826912, 0.9969646080815048]",80.36790660140727,28.368159556872843,0.0,1,33.52610922848042,18.68154169226941,26.78930220046909,7.516643627172496,0.4100286456187503,0.7157306318023037,1.7946114823250283
"[4, 7, 1340]",275.0,"[0.482513295022477, 1.2220253232109897, 1.4370540353563268]",85.43439364505466,32.103263462399745,0.0,1,35.35533905932738,16.55294535724685,28.47813121501822,10.36793440133124,0.31830506847352497,0.7059905453846923,2.1358941442919024
"[4, 1340, 1384]",156.0,"[0.7886135863996432, 0.6673061349783543, 1.6856729322117958]",62.09727182942997,24.387276890398685,0.0,1,26.570660511172846,16.55294535724685,20.69909060980999,5.22699453704649,0.31400953248270064,0.7479086669185976,1.605192304917521
"[5, 1338, 1339]",159.0,"[0.757882174111994, 1.3421609335147475, 1.0415495459630517]",59.22029154550541,21.395999528496613,0.0,1,22.84731931759173,16.1245154965971,19.740097181835136,3.3901098621662307,0.03268267077503184,0.6281400149107977,1.416930593816193
