nodes,area,angles,perimeter,avg_density,avg_entropy,cell_type_diversity,max_distance,min_distance,avg_distance,std_distance,density_dispersion,triangle_inequality_ratio,aspect_ratio
"[0, 310, 1209]",120.0,"[0.8567056281827387, 1.6165976065764707, 0.6682894188305841]",53.78032861421141,19.08195964652271,0.13670543942946967,1,22.62741699796952,14.0356688476182,17.926776204737138,4.352705177002637,0.19220191182909177,0.7263339387568666,1.6121367099516106
"[0, 310, 1210]",208.0,"[0.7483780475235183, 0.9750676076666435, 1.4181469983996315]",68.24700440792039,21.005690054184246,0.13670543942946967,1,27.018512172212592,18.601075237738275,22.749001469306794,4.210035418403968,0.02139934607585446,0.6553359268572038,1.4525242130840283
"[0, 312, 1185]",234.0,"[1.2432876786472313, 1.0222469243443686, 0.8760580505981933]",70.52577213744894,20.033236478227717,0.0,1,26.0,21.095023109728988,23.50859071248298,2.453414777292709,0.07811602565844825,0.5839314794977443,1.2325182041639406
"[0, 312, 1209]",145.5,"[0.8173022278824708, 1.512443404943755, 0.8118470207635674]",57.57737816227005,17.989392097292104,0.0,1,23.43074902771996,17.029386365926403,19.19245938742335,3.67072935438693,0.1675945894485355,0.6861804406928226,1.3759009587451638
"[0, 1185, 1187]",195.0,"[0.722979353401491, 1.3882364736639898, 1.0303768265243125]",66.16442378204516,21.142076501075366,0.0,1,26.0,17.4928556845359,22.05480792734839,4.286976898894598,0.017093412466014903,0.6473390516216709,1.4863210712350767
"[0, 1187, 1210]",162.0,"[0.8652281491096855, 0.7978975124168101, 1.4784669920632976]",60.42498104346706,21.021962527801293,0.0,1,24.33105012119288,17.4928556845359,20.141660347822352,3.6701876858603835,0.02267588972814415,0.674103637356323,1.3909135569386826
"[1, 292, 293]",195.0,"[1.2490457723982544, 1.2722973952087173, 0.6202494859828214]",67.61836410196977,24.46720019523607,0.0,1,26.0,15.811388300841896,22.53945470065659,5.827475670955149,0.05589114606290548,0.624724218767874,1.6443843832875573
"[1, 292, 306]",481.0,"[1.2818209168023302, 0.6741329163560407, 1.1856388204314223]",104.52544768659183,27.29952178876383,0.0,1,39.92492955535426,26.0,34.84181589553061,7.68581795601002,0.12997357323751219,0.6180280082931496,1.5355742136674715
"[1, 293, 315]",223.5,"[0.6941885236407618, 1.1575646746829116, 1.2898394552661199]",70.9087049198096,23.617917070751094,0.0,1,27.073972741361768,18.027756377319943,23.636234973269865,4.898223599690178,0.06546254683159126,0.6176374622558592,1.501793799222988
"[1, 306, 316]",334.0,"[0.4359397697132983, 1.3699485367009459, 1.3357043471755494]",96.75280560175742,27.344430905850498,0.0,1,39.92492955535426,17.204650534085253,32.25093520058581,13.031337921772398,0.1282640512708209,0.7025588906886703,2.3205893939116278
